customer_id,signup_date,home_geography,historical_avg_amount,historical_txn_count
cust_0000002572,2026-02-14,Mumbai,87692,130
cust_0000002573,2025-03-18,Bangalore,25524,295
cust_0000002574,2024-09-23,Jaipur,32181,135
cust_0000002575,2024-12-15,Jaipur,112689,387
cust_0000002576,2025-11-10,Mumbai,191990,128
cust_0000002577,2026-03-23,Ahmedabad,45176,289
cust_0000002578,2024-07-10,Hyderabad,88763,391
cust_0000002579,2025-11-27,Bangalore,110548,79
cust_0000002580,2026-04-21,Kolkata,706818,453
cust_0000002581,2024-10-13,Howrah,444891,155
cust_0000002582,2026-03-07,Jaipur,212345,181
cust_0000002583,2026-03-25,Delhi,51462,174
cust_0000002584,2025-12-28,Jaipur,149937,139
cust_0000002585,2026-04-10,Bangalore,113142,46
cust_0000002586,2025-08-22,Bangalore,511677,156
cust_0000002587,2024-08-27,Chennai,46969,227
cust_0000002588,2025-02-15,Delhi,739332,473
cust_0000002589,2024-12-08,Jaipur,122862,372
cust_0000002590,2025-09-07,Ahmedabad,22214,81
cust_0000002591,2024-02-19,Pune,146722,133
cust_0000002592,2026-03-02,Ahmedabad,49015,30
cust_0000002593,2025-01-01,Jaipur,38222,143
cust_0000002594,2025-08-19,Ahmedabad,417541,46
cust_0000002595,2024-05-02,Ahmedabad,67650,84
cust_0000002596,2026-01-02,Howrah,31123,351
cust_0000002597,2025-12-28,Pune,108679,118
cust_0000002598,2026-01-10,Kolkata,313756,59
cust_0000002599,2026-01-20,Chennai,43475,221
cust_0000002600,2024-02-12,Pune,46328,382
cust_0000002601,2025-02-20,Hyderabad,31626,449
cust_0000002602,2025-08-19,Pune,74139,449
cust_0000002603,2024-10-18,Howrah,39670,219
cust_0000002604,2025-10-16,Pune,247118,469
cust_0000002605,2024-07-12,Mumbai,44493,480
cust_0000002606,2025-06-30,Ahmedabad,44021,307
cust_0000002607,2024-07-20,Howrah,96465,242
cust_0000002608,2024-07-25,Bangalore,106169,20
cust_0000002609,2024-01-12,Howrah,9895,259
cust_0000002610,2024-09-23,Bangalore,417736,206
cust_0000002611,2025-04-19,Jaipur,39531,499
cust_0000002612,2024-06-30,Howrah,335405,448
cust_0000002613,2025-09-12,Mumbai,48589,200
cust_0000002614,2025-01-09,Mumbai,437918,499
cust_0000002615,2025-09-08,Ahmedabad,131961,367
cust_0000002616,2026-02-23,Delhi,221996,59
cust_0000002617,2025-10-22,Howrah,189659,10
cust_0000002618,2025-02-22,Hyderabad,101049,215
cust_0000002619,2025-02-13,Delhi,516375,492
cust_0000002620,2024-08-12,Delhi,72909,94
cust_0000002621,2024-04-22,Mumbai,225380,137
cust_0000002622,2024-12-12,Ahmedabad,147812,128
cust_0000002623,2026-04-30,Pune,60310,11
cust_0000002624,2025-11-09,Jaipur,78222,263
cust_0000002625,2024-12-11,Howrah,349800,351
cust_0000002626,2024-10-03,Pune,216513,315
cust_0000002627,2024-03-27,Bangalore,36062,397
cust_0000002628,2025-04-05,Bangalore,1131849,463
cust_0000002629,2024-08-29,Mumbai,207981,196
cust_0000002630,2024-10-13,Mumbai,44437,299
cust_0000002631,2025-11-04,Hyderabad,50004,315
cust_0000002632,2026-02-10,Mumbai,67190,153
cust_0000002633,2026-04-10,Delhi,90335,159
cust_0000002634,2024-07-26,Pune,517453,316
cust_0000002635,2024-09-27,Bangalore,66230,262
cust_0000002636,2024-02-24,Howrah,54940,393
cust_0000002637,2024-01-19,Bangalore,272295,214
cust_0000002638,2025-05-03,Howrah,105487,166
cust_0000002639,2026-01-04,Jaipur,18578,131
cust_0000002640,2024-08-15,Hyderabad,164600,476
cust_0000002641,2025-03-14,Ahmedabad,338124,423
cust_0000002642,2026-04-23,Howrah,216969,321
cust_0000002643,2025-02-13,Pune,263428,343
cust_0000002644,2026-03-26,Delhi,61219,498
cust_0000002645,2024-03-18,Delhi,60989,231
cust_0000002646,2024-12-08,Pune,96880,249
cust_0000002647,2024-12-02,Chennai,29589,115
cust_0000002648,2025-07-29,Howrah,159237,402
cust_0000002649,2024-03-23,Kolkata,286049,240
cust_0000002650,2024-12-06,Kolkata,189610,100
cust_0000002651,2024-03-17,Howrah,294957,230
cust_0000002652,2026-04-11,Bangalore,344253,242
cust_0000002653,2026-01-15,Chennai,84436,280
cust_0000002654,2024-02-27,Bangalore,451091,242
cust_0000002655,2024-01-02,Howrah,390514,231
cust_0000002656,2024-03-19,Kolkata,88815,219
cust_0000002657,2025-01-25,Kolkata,26973,82
cust_0000002658,2025-12-21,Delhi,283171,442
cust_0000002659,2025-08-05,Mumbai,105825,315
cust_0000002660,2025-06-03,Ahmedabad,8555,205
cust_0000002661,2024-05-01,Howrah,110211,227
cust_0000002662,2024-05-02,Howrah,97900,199
cust_0000002663,2025-05-03,Howrah,116214,214
cust_0000002664,2026-04-07,Howrah,72932,128
cust_0000002665,2025-09-05,Mumbai,108931,291
cust_0000002666,2024-10-01,Ahmedabad,73077,381
cust_0000002667,2024-04-19,Kolkata,186673,53
cust_0000002668,2024-11-16,Jaipur,78505,458
cust_0000002669,2024-11-29,Howrah,58133,169
cust_0000002670,2025-08-23,Chennai,39020,156
cust_0000002671,2026-03-11,Jaipur,102395,51
cust_0000002672,2025-06-25,Mumbai,25912,48
cust_0000002673,2025-01-30,Delhi,18977,347
cust_0000002674,2025-11-21,Mumbai,159415,19
cust_0000002675,2024-06-25,Kolkata,78904,221
cust_0000002676,2024-04-29,Mumbai,61258,149
cust_0000002677,2024-03-23,Ahmedabad,154820,125
cust_0000002678,2024-01-11,Mumbai,327181,299
cust_0000002679,2024-03-02,Pune,68418,162
cust_0000002680,2024-06-01,Pune,44264,183
cust_0000002681,2025-03-15,Bangalore,242846,198
cust_0000002682,2026-03-29,Howrah,134024,447
cust_0000002683,2025-03-24,Mumbai,32705,260
cust_0000002684,2025-01-28,Howrah,192230,32
cust_0000002685,2025-01-11,Chennai,11559,362
cust_0000002686,2025-09-03,Howrah,116153,292
cust_0000002687,2024-11-12,Chennai,185283,329
cust_0000002688,2026-02-17,Chennai,296242,322
cust_0000002689,2024-08-15,Bangalore,96656,423
cust_0000002690,2025-07-02,Howrah,959680,42
cust_0000002691,2024-08-19,Delhi,58011,317
cust_0000002692,2025-11-11,Chennai,87511,488
cust_0000002693,2025-11-18,Jaipur,60859,83
cust_0000002694,2025-03-04,Kolkata,72895,151
cust_0000002695,2025-02-28,Mumbai,117600,443
cust_0000002696,2025-09-06,Hyderabad,131145,48
cust_0000002697,2024-01-27,Ahmedabad,206195,395
cust_0000002698,2024-07-10,Delhi,65832,43
cust_0000002699,2025-07-12,Hyderabad,64300,253
cust_0000002700,2025-05-21,Delhi,119565,294
cust_0000002701,2025-11-18,Mumbai,24594,484
cust_0000002702,2025-06-17,Pune,51629,163
cust_0000002703,2025-03-02,Hyderabad,160476,289
cust_0000002704,2025-06-13,Chennai,90324,324
cust_0000002705,2024-04-13,Mumbai,21499,373
cust_0000002706,2024-07-18,Kolkata,9599,64
cust_0000002707,2025-09-21,Bangalore,57418,203
cust_0000002708,2024-02-26,Delhi,227692,121
cust_0000002709,2024-10-26,Ahmedabad,48308,448
cust_0000002710,2024-08-09,Hyderabad,37790,52
cust_0000002711,2024-08-12,Bangalore,659105,302
cust_0000002712,2024-06-17,Mumbai,981129,43
cust_0000002713,2025-05-04,Howrah,179593,476
cust_0000002714,2025-07-05,Jaipur,27963,290
cust_0000002715,2024-08-23,Howrah,76580,74
cust_0000002716,2026-04-11,Howrah,229251,93
cust_0000002717,2025-07-21,Bangalore,420475,60
cust_0000002718,2025-07-17,Bangalore,162794,188
cust_0000002719,2026-02-17,Kolkata,192235,266
cust_0000002720,2025-08-11,Howrah,84522,349
cust_0000002721,2026-03-26,Pune,81840,283
cust_0000002722,2025-01-31,Pune,522662,163
cust_0000002723,2025-04-17,Delhi,469328,117
cust_0000002724,2025-05-03,Chennai,70544,449
cust_0000002725,2025-07-21,Jaipur,225571,58
cust_0000002726,2024-01-12,Mumbai,76175,243
cust_0000002727,2025-05-21,Hyderabad,54246,468
cust_0000002728,2024-08-05,Jaipur,73965,353
cust_0000002729,2025-09-15,Kolkata,19624,315
cust_0000002730,2025-09-03,Pune,301007,487
cust_0000002731,2026-03-08,Bangalore,31194,81
cust_0000002732,2026-02-02,Delhi,297839,294
cust_0000002733,2026-04-20,Chennai,569970,473
cust_0000002734,2025-05-11,Howrah,100178,359
cust_0000002735,2024-09-04,Mumbai,31962,241
cust_0000002736,2024-10-16,Ahmedabad,546770,416
cust_0000002737,2024-05-29,Pune,64258,188
cust_0000002738,2025-04-18,Hyderabad,412945,288
cust_0000002739,2024-09-30,Mumbai,415557,376
cust_0000002740,2024-05-26,Ahmedabad,175911,27
cust_0000002741,2024-10-11,Hyderabad,83198,299
cust_0000002742,2024-11-21,Hyderabad,78659,295
cust_0000002743,2025-05-02,Chennai,96335,170
cust_0000002744,2025-10-20,Delhi,103526,260
cust_0000002745,2024-02-29,Mumbai,72889,487
cust_0000002746,2024-08-31,Bangalore,441141,479
cust_0000002747,2024-12-19,Pune,77353,323
cust_0000002748,2026-03-24,Hyderabad,79755,441
cust_0000002749,2024-12-28,Ahmedabad,591360,139
cust_0000002750,2025-09-16,Hyderabad,31151,256
cust_0000002751,2025-01-10,Jaipur,707253,194
cust_0000002752,2024-06-29,Hyderabad,38337,461
cust_0000002753,2024-08-19,Ahmedabad,54833,445
cust_0000002754,2023-12-29,Chennai,445242,193
cust_0000002755,2026-01-19,Kolkata,106589,359
cust_0000002756,2026-04-04,Kolkata,78891,484
cust_0000002757,2025-01-09,Bangalore,22454,455
cust_0000002758,2025-08-22,Howrah,62606,391
cust_0000002759,2024-12-17,Pune,78222,52
cust_0000002760,2024-02-12,Chennai,116287,264
cust_0000002761,2024-11-29,Hyderabad,80140,387
cust_0000002762,2024-03-18,Howrah,430742,422
cust_0000002763,2024-01-26,Ahmedabad,282278,18
cust_0000002764,2024-08-27,Ahmedabad,200602,379
cust_0000002765,2024-06-18,Pune,292987,484
cust_0000002766,2026-03-26,Jaipur,77186,196
cust_0000002767,2024-07-05,Jaipur,72357,316
cust_0000002768,2025-11-16,Chennai,137032,44
cust_0000002769,2026-04-28,Jaipur,67442,68
cust_0000002770,2026-03-01,Bangalore,62972,129
cust_0000002771,2025-02-05,Delhi,44363,419
cust_0000002772,2024-04-08,Hyderabad,140218,445
cust_0000002773,2024-04-11,Howrah,18468,372
cust_0000002774,2026-02-14,Jaipur,31712,98
cust_0000002775,2025-01-28,Hyderabad,131960,229
cust_0000002776,2024-05-05,Ahmedabad,157131,130
cust_0000002777,2026-05-01,Chennai,149930,41
cust_0000002778,2024-02-24,Jaipur,99908,201
cust_0000002779,2024-08-16,Ahmedabad,53842,483
cust_0000002780,2025-02-14,Howrah,81650,264
cust_0000002781,2026-04-09,Chennai,83777,493
cust_0000002782,2025-02-15,Jaipur,344672,463
cust_0000002783,2025-03-09,Mumbai,599455,129
cust_0000002784,2024-10-01,Pune,75172,406
cust_0000002785,2026-05-02,Bangalore,44304,108
cust_0000002786,2025-04-01,Delhi,168657,252
cust_0000002787,2024-11-04,Ahmedabad,34190,370
cust_0000002788,2025-09-17,Ahmedabad,84535,61
cust_0000002789,2024-10-05,Kolkata,64733,47
cust_0000002790,2025-03-31,Bangalore,29939,491
cust_0000002791,2024-01-16,Howrah,99827,166
cust_0000002792,2025-05-05,Chennai,97012,490
cust_0000002793,2024-01-01,Chennai,217282,187
cust_0000002794,2023-12-26,Kolkata,109766,41
cust_0000002795,2025-06-03,Ahmedabad,23616,74
cust_0000002796,2024-02-01,Chennai,78015,223
cust_0000002797,2025-12-05,Mumbai,126922,140
cust_0000002798,2025-12-29,Mumbai,106134,67
cust_0000002799,2024-05-28,Chennai,42578,473
cust_0000002800,2025-07-02,Kolkata,255867,50
cust_0000002801,2024-10-01,Pune,51020,155
cust_0000002802,2025-05-21,Chennai,37120,200
cust_0000002803,2025-03-27,Kolkata,29467,496
cust_0000002804,2025-05-20,Delhi,56690,380
cust_0000002805,2024-05-29,Howrah,51663,398
cust_0000002806,2024-03-27,Bangalore,113604,366
cust_0000002807,2024-07-13,Bangalore,891084,139
cust_0000002808,2026-01-21,Delhi,203152,196
cust_0000002809,2025-03-11,Chennai,25298,419
cust_0000002810,2025-02-25,Hyderabad,75341,22
cust_0000002811,2025-09-15,Bangalore,33906,171
cust_0000002812,2026-02-23,Bangalore,91580,419
cust_0000002813,2025-07-11,Ahmedabad,106724,288
cust_0000002814,2024-04-22,Mumbai,89158,182
cust_0000002815,2026-03-25,Jaipur,131910,286
cust_0000002816,2025-12-16,Howrah,121681,466
cust_0000002817,2024-01-20,Hyderabad,401169,341
cust_0000002818,2026-03-09,Chennai,66982,300
cust_0000002819,2024-03-14,Kolkata,101043,346
cust_0000002820,2024-03-22,Bangalore,66193,382
cust_0000002821,2025-05-20,Bangalore,123970,477
cust_0000002822,2024-12-17,Ahmedabad,217199,487
cust_0000002823,2023-12-16,Ahmedabad,218658,232
cust_0000002824,2024-04-28,Ahmedabad,258130,487
cust_0000002825,2025-04-06,Jaipur,91168,69
cust_0000002826,2023-12-28,Kolkata,191816,233
cust_0000002827,2024-09-21,Kolkata,92334,120
cust_0000002828,2025-09-10,Hyderabad,89926,303
cust_0000002829,2025-04-30,Bangalore,407248,383
cust_0000002830,2025-05-19,Mumbai,35868,283
cust_0000002831,2024-08-11,Howrah,291725,383
cust_0000002832,2025-06-30,Hyderabad,38307,108
cust_0000002833,2025-01-02,Mumbai,402316,499
cust_0000002834,2024-05-03,Chennai,177039,75
cust_0000002835,2024-07-24,Ahmedabad,26383,477
cust_0000002836,2025-04-05,Delhi,73340,495
cust_0000002837,2024-12-08,Delhi,41196,287
cust_0000002838,2025-04-27,Hyderabad,213507,35
cust_0000002839,2025-05-04,Pune,36806,102
cust_0000002840,2025-03-02,Chennai,85438,93
cust_0000002841,2025-02-18,Delhi,205203,369
cust_0000002842,2025-11-20,Pune,42846,74
cust_0000002843,2026-04-28,Ahmedabad,167502,486
cust_0000002844,2023-12-31,Jaipur,57405,226
cust_0000002845,2025-09-19,Howrah,55284,346
cust_0000002846,2025-06-11,Howrah,26460,23
cust_0000002847,2025-05-17,Pune,93627,165
cust_0000002848,2025-08-12,Delhi,76437,178
cust_0000002849,2025-01-29,Pune,125726,279
cust_0000002850,2026-03-06,Kolkata,170170,156
cust_0000002851,2024-01-22,Kolkata,119399,442
cust_0000002852,2025-09-23,Hyderabad,63884,49
cust_0000002853,2025-06-11,Ahmedabad,28400,7
cust_0000002854,2025-01-19,Jaipur,350449,498
cust_0000002855,2025-05-17,Mumbai,86605,25
cust_0000002856,2024-03-13,Delhi,497547,289
cust_0000002857,2025-02-09,Jaipur,76121,331
cust_0000002858,2024-01-02,Pune,180967,435
cust_0000002859,2026-03-04,Ahmedabad,294638,359
cust_0000002860,2024-02-16,Bangalore,308776,129
cust_0000002861,2025-10-28,Delhi,674420,264
cust_0000002862,2024-06-11,Delhi,183409,354
cust_0000002863,2026-01-31,Bangalore,140317,163
cust_0000002864,2024-04-20,Delhi,534968,480
cust_0000002865,2025-08-12,Hyderabad,642641,102
cust_0000002866,2024-10-18,Howrah,1149873,294
cust_0000002867,2024-06-21,Chennai,421325,314
cust_0000002868,2024-05-16,Kolkata,59014,476
cust_0000002869,2024-12-23,Kolkata,87316,353
cust_0000002870,2024-09-27,Ahmedabad,254617,352
cust_0000002871,2023-12-26,Mumbai,101534,102
cust_0000002872,2024-04-26,Hyderabad,260461,309
cust_0000002873,2025-01-22,Bangalore,114585,427
cust_0000002874,2025-06-26,Pune,186387,307
cust_0000002875,2026-03-21,Howrah,48246,454
cust_0000002876,2024-03-13,Hyderabad,279399,378
cust_0000002877,2024-03-24,Jaipur,241189,275
cust_0000002878,2025-11-01,Mumbai,58770,81
cust_0000002879,2026-03-16,Howrah,233103,316
cust_0000002880,2025-06-19,Jaipur,24071,136
cust_0000002881,2024-04-14,Howrah,67041,15
cust_0000002882,2024-03-11,Bangalore,33763,119
cust_0000002883,2024-07-13,Howrah,94046,330
cust_0000002884,2025-01-22,Pune,33145,84
cust_0000002885,2024-08-15,Hyderabad,277490,83
cust_0000002886,2024-07-01,Delhi,159815,92
cust_0000002887,2024-02-28,Jaipur,185217,62
cust_0000002888,2025-07-19,Chennai,267375,97
cust_0000002889,2025-06-16,Delhi,129656,415
cust_0000002890,2024-06-08,Delhi,130631,315
cust_0000002891,2023-12-29,Mumbai,79304,44
cust_0000002892,2024-11-10,Jaipur,127329,108
cust_0000002893,2025-04-01,Delhi,150465,440
cust_0000002894,2024-02-16,Kolkata,77094,401
cust_0000002895,2025-04-04,Ahmedabad,54798,394
cust_0000002896,2024-06-30,Delhi,125283,119
cust_0000002897,2025-05-31,Delhi,74920,204
cust_0000002898,2024-08-12,Pune,54803,293
cust_0000002899,2025-12-03,Mumbai,2125757,485
cust_0000002900,2026-04-12,Kolkata,234119,105
cust_0000002901,2026-03-22,Kolkata,248531,199
cust_0000002902,2024-01-12,Jaipur,466689,273
cust_0000002903,2025-07-03,Howrah,263250,217
cust_0000002904,2025-12-31,Bangalore,190115,295
cust_0000002905,2025-10-30,Kolkata,123801,183
cust_0000002906,2025-08-27,Pune,132714,465
cust_0000002907,2024-03-09,Jaipur,124080,246
cust_0000002908,2026-04-06,Delhi,133818,68
cust_0000002909,2025-01-12,Pune,148609,439
cust_0000002910,2025-10-06,Mumbai,199181,364
cust_0000002911,2025-01-20,Hyderabad,32038,240
cust_0000002912,2024-12-29,Bangalore,101963,45
cust_0000002913,2026-03-31,Chennai,70657,476
cust_0000002914,2024-09-03,Chennai,163590,446
cust_0000002915,2025-06-02,Bangalore,191448,74
cust_0000002916,2026-04-18,Bangalore,148667,288
cust_0000002917,2025-03-12,Hyderabad,137614,449
cust_0000002918,2025-06-24,Ahmedabad,62814,77
cust_0000002919,2026-02-12,Ahmedabad,48508,392
cust_0000002920,2025-04-15,Jaipur,41786,250
cust_0000002921,2025-08-16,Ahmedabad,45845,270
cust_0000002922,2026-03-02,Ahmedabad,65620,331
cust_0000002923,2025-12-27,Jaipur,44105,478
cust_0000002924,2025-04-26,Kolkata,213250,274
cust_0000002925,2025-06-27,Pune,117172,472
cust_0000002926,2025-11-04,Mumbai,350138,119
cust_0000002927,2024-06-15,Hyderabad,58758,68
cust_0000002928,2025-03-12,Mumbai,39726,456
cust_0000002929,2025-09-18,Delhi,75450,111
cust_0000002930,2025-10-16,Hyderabad,26842,478
cust_0000002931,2024-03-12,Pune,101578,163
cust_0000002932,2024-11-23,Jaipur,122653,468
cust_0000002933,2025-01-20,Delhi,103381,164
cust_0000002934,2024-07-22,Chennai,54001,405
cust_0000002935,2026-04-21,Hyderabad,35198,289
cust_0000002936,2024-03-05,Chennai,250591,406
cust_0000002937,2024-07-06,Hyderabad,285343,52
cust_0000002938,2025-12-14,Chennai,154509,189
cust_0000002939,2024-05-06,Delhi,491451,439
cust_0000002940,2024-08-25,Kolkata,84497,80
cust_0000002941,2026-01-31,Delhi,46967,144
cust_0000002942,2024-09-01,Kolkata,39964,247
cust_0000002943,2025-11-21,Chennai,33656,84
cust_0000002944,2025-08-06,Chennai,69841,466
cust_0000002945,2024-05-08,Hyderabad,71567,359
cust_0000002946,2024-10-24,Delhi,120216,215
cust_0000002947,2025-04-20,Kolkata,494891,182
cust_0000002948,2026-02-06,Bangalore,42961,197
cust_0000002949,2024-03-28,Ahmedabad,318050,358
cust_0000002950,2024-08-02,Delhi,180725,370
cust_0000002951,2024-10-11,Howrah,67455,187
cust_0000002952,2024-11-30,Kolkata,190903,270
cust_0000002953,2025-10-06,Bangalore,167661,212
cust_0000002954,2026-02-02,Pune,29445,145
cust_0000002955,2025-01-19,Pune,43918,404
cust_0000002956,2024-04-22,Delhi,87311,274
cust_0000002957,2025-03-09,Hyderabad,309432,24
cust_0000002958,2024-12-04,Jaipur,337498,179
cust_0000002959,2026-04-29,Mumbai,26895,94
cust_0000002960,2024-02-10,Hyderabad,438465,172
cust_0000002961,2025-11-29,Howrah,282454,179
cust_0000002962,2024-05-23,Kolkata,92159,226
cust_0000002963,2025-02-03,Kolkata,50693,140
cust_0000002964,2025-06-27,Kolkata,87957,266
cust_0000002965,2025-02-19,Delhi,116927,385
cust_0000002966,2025-06-07,Bangalore,66537,201
cust_0000002967,2025-09-15,Kolkata,105333,84
cust_0000002968,2026-01-12,Mumbai,21415,225
cust_0000002969,2023-12-15,Mumbai,124869,58
cust_0000002970,2026-04-18,Ahmedabad,50749,464
cust_0000002971,2025-07-17,Chennai,111540,332
cust_0000002972,2025-03-20,Mumbai,108116,287
cust_0000002973,2024-08-03,Howrah,94120,224
cust_0000002974,2023-12-28,Chennai,10951,184
cust_0000002975,2024-01-14,Hyderabad,409504,312
cust_0000002976,2026-04-06,Chennai,382360,352
cust_0000002977,2025-01-13,Pune,72954,350
cust_0000002978,2025-03-13,Hyderabad,116224,28
cust_0000002979,2024-04-05,Jaipur,78950,184
cust_0000002980,2024-11-07,Mumbai,364985,272
cust_0000002981,2025-06-30,Jaipur,43674,87
cust_0000002982,2025-08-21,Delhi,36250,288
cust_0000002983,2024-06-22,Hyderabad,91876,194
cust_0000002984,2024-03-10,Delhi,20609,383
cust_0000002985,2026-02-16,Pune,80096,27
cust_0000002986,2025-09-21,Howrah,376580,309
cust_0000002987,2025-02-15,Delhi,16218,68
cust_0000002988,2025-11-08,Bangalore,43231,326
cust_0000002989,2025-06-03,Bangalore,79241,488
cust_0000002990,2025-03-13,Chennai,66026,238
cust_0000002991,2025-01-25,Bangalore,72319,60
cust_0000002992,2024-09-22,Mumbai,117754,286
cust_0000002993,2024-09-25,Pune,166333,114
cust_0000002994,2024-10-27,Pune,203485,16
cust_0000002995,2025-08-15,Pune,31664,427
cust_0000002996,2025-09-20,Ahmedabad,57061,41
cust_0000002997,2025-08-20,Mumbai,20337,222
cust_0000002998,2026-02-16,Bangalore,103020,468
cust_0000002999,2026-04-01,Delhi,117736,453
cust_0000003000,2025-05-16,Jaipur,94817,69
cust_0000003001,2024-01-27,Bangalore,131671,182
cust_0000003002,2026-04-21,Mumbai,36066,270
cust_0000003003,2024-03-08,Hyderabad,56081,13
cust_0000003004,2024-05-22,Howrah,111123,287
cust_0000003005,2025-12-14,Kolkata,248203,279
cust_0000003006,2024-01-15,Howrah,129430,302
cust_0000003007,2023-12-17,Howrah,28910,222
cust_0000003008,2026-03-30,Howrah,85766,461
cust_0000003009,2024-05-18,Bangalore,64917,310
cust_0000003010,2024-01-30,Ahmedabad,227288,262
cust_0000003011,2024-08-28,Kolkata,71791,301
cust_0000003012,2026-04-01,Jaipur,33381,22
cust_0000003013,2025-02-11,Kolkata,55718,449
cust_0000003014,2026-04-18,Jaipur,132993,74
cust_0000003015,2026-03-07,Hyderabad,179771,448
cust_0000003016,2025-04-26,Hyderabad,29836,54
cust_0000003017,2024-09-28,Bangalore,81421,204
cust_0000003018,2024-04-02,Ahmedabad,57393,257
cust_0000003019,2024-09-14,Jaipur,402398,423
cust_0000003020,2025-01-11,Howrah,15329,230
cust_0000003021,2026-01-30,Jaipur,121226,211
cust_0000003022,2025-07-09,Mumbai,50501,270
cust_0000003023,2024-03-09,Howrah,175882,419
cust_0000003024,2025-02-25,Chennai,292258,469
cust_0000003025,2024-03-22,Howrah,337005,62
cust_0000003026,2024-08-24,Mumbai,13387,394
cust_0000003027,2024-01-28,Kolkata,217982,189
cust_0000003028,2026-02-14,Mumbai,148717,31
cust_0000003029,2025-07-22,Hyderabad,65359,348
cust_0000003030,2026-02-19,Bangalore,150390,174
cust_0000003031,2025-06-02,Jaipur,281957,351
cust_0000003032,2024-09-07,Ahmedabad,26126,213
cust_0000003033,2025-01-28,Kolkata,76493,111
cust_0000003034,2025-11-04,Hyderabad,223045,496
cust_0000003035,2024-06-26,Kolkata,153880,277
cust_0000003036,2024-06-24,Kolkata,330092,452
cust_0000003037,2024-10-10,Kolkata,43673,76
cust_0000003038,2024-11-21,Kolkata,65422,238
cust_0000003039,2025-06-16,Pune,97982,258
cust_0000003040,2025-01-25,Jaipur,77044,400
cust_0000003041,2024-02-09,Howrah,166696,236
cust_0000003042,2026-03-18,Chennai,94474,282
cust_0000003043,2024-01-15,Chennai,91226,486
cust_0000003044,2025-06-04,Jaipur,41295,283
cust_0000003045,2025-04-05,Hyderabad,85962,16
cust_0000003046,2024-09-05,Ahmedabad,21887,171
cust_0000003047,2024-09-24,Kolkata,15524,187
cust_0000003048,2026-03-24,Mumbai,63339,257
cust_0000003049,2025-05-12,Howrah,57030,127
cust_0000003050,2025-08-15,Chennai,55898,337
cust_0000003051,2024-05-10,Bangalore,262556,290
cust_0000003052,2024-01-19,Delhi,126454,495
cust_0000003053,2025-01-07,Mumbai,97280,216
cust_0000003054,2024-07-02,Chennai,162125,333
cust_0000003055,2025-03-26,Howrah,10205,334
cust_0000003056,2026-04-26,Kolkata,168235,365
cust_0000003057,2025-04-27,Bangalore,419123,140
cust_0000003058,2024-07-10,Mumbai,187276,115
cust_0000003059,2024-05-10,Kolkata,82441,221
cust_0000003060,2025-04-27,Delhi,443432,132
cust_0000003061,2026-03-14,Hyderabad,164872,429
cust_0000003062,2024-01-26,Howrah,33964,189
cust_0000003063,2025-09-13,Howrah,45609,80
cust_0000003064,2024-06-20,Pune,64656,79
cust_0000003065,2025-07-16,Mumbai,459742,412
cust_0000003066,2025-01-26,Howrah,216868,5
cust_0000003067,2025-04-14,Mumbai,140546,223
cust_0000003068,2025-01-14,Chennai,200459,296
cust_0000003069,2024-05-22,Bangalore,126958,394
cust_0000003070,2024-09-03,Chennai,71329,429
cust_0000003071,2024-10-19,Chennai,159163,406
cust_0000003072,2025-04-10,Ahmedabad,79754,101
cust_0000003073,2024-03-08,Jaipur,29520,215
cust_0000003074,2026-03-24,Jaipur,342668,267
cust_0000003075,2026-04-08,Kolkata,10568,284
cust_0000003076,2024-05-02,Howrah,164874,375
cust_0000003077,2025-09-23,Kolkata,92203,319
cust_0000003078,2025-08-20,Mumbai,367741,65
cust_0000003079,2025-06-08,Jaipur,291312,347
cust_0000003080,2025-04-14,Mumbai,21965,395
cust_0000003081,2026-02-15,Howrah,72624,343
cust_0000003082,2024-03-29,Kolkata,37744,216
cust_0000003083,2024-04-02,Chennai,46345,354
cust_0000003084,2026-02-24,Hyderabad,75136,211
cust_0000003085,2025-02-17,Bangalore,34002,192
cust_0000003086,2024-04-17,Jaipur,76823,459
cust_0000003087,2024-04-26,Jaipur,137852,123
cust_0000003088,2025-06-21,Hyderabad,108964,427
cust_0000003089,2025-11-30,Ahmedabad,214739,319
cust_0000003090,2025-12-17,Hyderabad,578502,444
cust_0000003091,2024-03-31,Mumbai,101917,139
cust_0000003092,2024-01-12,Delhi,68376,441
cust_0000003093,2025-06-28,Delhi,59537,115
cust_0000003094,2024-07-21,Pune,87173,347
cust_0000003095,2025-07-11,Jaipur,214983,20
cust_0000003096,2024-06-14,Delhi,147495,345
cust_0000003097,2024-08-30,Ahmedabad,110108,279
cust_0000003098,2025-01-13,Howrah,92483,175
cust_0000003099,2024-10-06,Pune,276628,230
cust_0000003100,2024-08-24,Pune,71082,466
cust_0000003101,2025-07-30,Chennai,105448,493
cust_0000003102,2024-11-19,Bangalore,75808,222
cust_0000003103,2025-12-26,Chennai,79738,96
cust_0000003104,2025-12-16,Jaipur,52252,183
cust_0000003105,2026-02-13,Howrah,330496,303
cust_0000003106,2025-04-16,Howrah,96669,131
cust_0000003107,2024-08-15,Howrah,7358,166
cust_0000003108,2024-02-18,Ahmedabad,103348,359
cust_0000003109,2026-03-03,Pune,66878,57
cust_0000003110,2026-04-30,Bangalore,113031,460
cust_0000003111,2025-08-26,Mumbai,53901,353
cust_0000003112,2025-09-21,Chennai,50132,96
